"Time","orderers","peers","Total"
2024-04-19 19:00:15,0.342,0.424,0.765
2024-04-19 19:00:30,0.381,0.439,0.820
2024-04-19 19:00:45,0.365,0.457,0.822
2024-04-19 19:01:00,0.437,0.476,0.913
2024-04-19 19:01:15,0.470,0.501,0.971
2024-04-19 19:01:30,0.463,0.516,0.980
2024-04-19 19:01:45,0.533,0.532,1.06
2024-04-19 19:02:00,0.583,0.549,1.13
2024-04-19 19:02:15,0.552,0.568,1.12
2024-04-19 19:02:30,0.613,0.589,1.20
2024-04-19 19:02:45,0.657,0.609,1.27
2024-04-19 19:03:00,0.629,0.627,1.26
