"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:00:15,339054,144594,102247,92751
2024-04-19 19:00:30,340074,144926,102326,92829
2024-04-19 19:00:45,341117,145462,102616,93022
2024-04-19 19:01:00,342131,145864,102683,92949
2024-04-19 19:01:15,340606,146948,102848,93186
2024-04-19 19:01:30,340723,143115,102337,92896
2024-04-19 19:01:45,341041,145359,102974,93211
2024-04-19 19:02:00,338093,143882,100931,92843
2024-04-19 19:02:15,339562,145365,102693,93180
2024-04-19 19:02:30,337934,144290,103113,92532
2024-04-19 19:02:45,338639,143759,103064,92475
2024-04-19 19:03:00,341029,145626,102378,92524
