"Time","All machines","machine69","machine70","machine77"
2024-04-19 11:43:15,0.617,0.203,0.171,0.243
2024-04-19 11:43:30,0.608,0.195,0.170,0.243
2024-04-19 11:43:45,0.603,0.195,0.165,0.243
2024-04-19 11:44:00,0.716,0.244,0.210,0.264
2024-04-19 11:44:15,0.816,0.279,0.243,0.298
2024-04-19 11:44:30,0.908,0.311,0.267,0.330
2024-04-19 11:44:45,0.949,0.310,0.272,0.361
2024-04-19 11:45:00,1.02,0.338,0.302,0.385
2024-04-19 11:45:15,1.10,0.359,0.336,0.415
2024-04-19 11:45:30,1.08,0.350,0.337,0.392
2024-04-19 11:45:45,1.17,0.377,0.368,0.429
2024-04-19 11:46:00,1.27,0.404,0.408,0.466
2024-04-19 11:46:15,1.28,0.394,0.406,0.477
2024-04-19 11:46:30,1.36,0.422,0.441,0.505
2024-04-19 11:46:45,1.47,0.449,0.482,0.538
2024-04-19 11:47:00,1.49,0.445,0.494,0.546
2024-04-19 11:47:15,1.59,0.476,0.532,0.592
2024-04-19 11:47:30,1.69,0.501,0.566,0.630
2024-04-19 11:47:45,1.69,0.494,0.570,0.637
