"Time","All machines","machine69","machine70","machine77"
2024-04-19 11:43:15,0,0,0,0
2024-04-19 11:43:30,0,0,0,0
2024-04-19 11:43:45,0,0,0,0
2024-04-19 11:44:00,0,0,0,0
2024-04-19 11:44:15,0,0,1,0
2024-04-19 11:44:30,1,0,1,0
2024-04-19 11:44:45,2,0,1,0
2024-04-19 11:45:00,2,1,0,0
2024-04-19 11:45:15,0,0,1,0
2024-04-19 11:45:30,1,1,2,0
2024-04-19 11:45:45,1,0,0,0
2024-04-19 11:46:00,0,0,0,0
2024-04-19 11:46:15,0,0,0,0
2024-04-19 11:46:30,1,0,0,0
2024-04-19 11:46:45,2,2,0,0
2024-04-19 11:47:00,0,0,0,0
2024-04-19 11:47:15,0,1,1,0
2024-04-19 11:47:30,0,0,0,0
2024-04-19 11:47:45,0,3,1,0
