"Time","orderers","peers","Total"
2024-06-23 22:58:15,0.122,108,108
2024-06-23 22:58:30,0.122,109,109
2024-06-23 22:58:45,0.122,109,109
2024-06-23 22:59:00,0.155,110,110
2024-06-23 22:59:15,0.232,110,110
2024-06-23 22:59:30,0.273,110,110
2024-06-23 22:59:45,0.280,111,111
2024-06-23 23:00:00,0.337,111,111
2024-06-23 23:00:15,0.408,112,112
2024-06-23 23:00:30,0.399,112,112
2024-06-23 23:00:45,0.431,112,112
2024-06-23 23:01:00,0.476,113,113
2024-06-23 23:01:15,0.468,113,113
2024-06-23 23:01:30,0.535,113,113
2024-06-23 23:01:45,0.596,113,113
2024-06-23 23:02:00,0.599,114,114
2024-06-23 23:02:15,0.635,114,114
2024-06-23 23:02:30,0.691,114,114
2024-06-23 23:02:45,0.670,115,115
2024-06-23 23:03:00,0.696,115,115
2024-06-23 23:03:15,0.696,115,115
2024-06-23 23:03:30,0.696,114,114
2024-06-23 23:03:45,0.696,115,115
2024-06-23 23:04:00,0.696,115,115
2024-06-23 23:04:15,0.695,115,115
