"Time","All machines","machine69","machine70","machine77"
2024-06-23 22:58:15,88.8,328,95.2,108
2024-06-23 22:58:30,198,267,0,0
2024-06-23 22:58:45,201,240,0,0
2024-06-23 22:59:00,218,265,0,0
2024-06-23 22:59:15,31.9,0,0,0
2024-06-23 22:59:30,35.7,0,0,66.6
2024-06-23 22:59:45,21.3,0,0,72.2
2024-06-23 23:00:00,15.9,0,0,65.0
2024-06-23 23:00:15,18.6,6.41,0,71.9
2024-06-23 23:00:30,13.0,10.5,2.12,2.13
2024-06-23 23:00:45,16.6,22.3,4.59,2.37
2024-06-23 23:01:00,16.5,300,8.27,6.41
2024-06-23 23:01:15,13.2,296,7.32,7.08
2024-06-23 23:01:30,10.2,319,4.77,6.36
2024-06-23 23:01:45,4.43,66.9,4.67,1.18
2024-06-23 23:02:00,28.8,47.4,0,1.08
2024-06-23 23:02:15,48.1,50.2,0,0
2024-06-23 23:02:30,60.0,22.2,0,0
2024-06-23 23:02:45,37.6,97.8,0,2.38
2024-06-23 23:03:00,30.6,107,0,2.16
2024-06-23 23:03:15,16.1,158,0,2.37
2024-06-23 23:03:30,11.2,166,93.3,0
2024-06-23 23:03:45,87.3,159,103,0
2024-06-23 23:04:00,96.2,177,107,54.6
2024-06-23 23:04:15,77.0,151,117,59.9
