"Time","machine69","machine70","All Machines","machine77"
2024-06-23 22:58:15,420,447,657,224
2024-06-23 22:58:30,420,447,657,224
2024-06-23 22:58:45,420,447,657,224
2024-06-23 22:59:00,420,447,657,224
2024-06-23 22:59:15,420,447,657,224
2024-06-23 22:59:30,420,447,657,224
2024-06-23 22:59:45,420,447,658,224
2024-06-23 23:00:00,420,447,658,224
2024-06-23 23:00:15,420,448,658,224
2024-06-23 23:00:30,420,448,658,224
2024-06-23 23:00:45,421,448,658,224
2024-06-23 23:01:00,421,448,658,224
2024-06-23 23:01:15,421,448,658,224
2024-06-23 23:01:30,421,448,658,224
2024-06-23 23:01:45,421,448,658,224
2024-06-23 23:02:00,421,448,659,224
2024-06-23 23:02:15,421,448,659,224
2024-06-23 23:02:30,421,448,659,224
2024-06-23 23:02:45,421,448,659,224
2024-06-23 23:03:00,421,448,659,224
2024-06-23 23:03:15,421,448,659,224
2024-06-23 23:03:30,421,448,659,224
2024-06-23 23:03:45,421,448,659,224
2024-06-23 23:04:00,421,448,659,224
2024-06-23 23:04:15,421,448,659,224
