"Time","Total","Peers","Orderers"
2024-06-23 22:58:15,657,0.128,0.000549
2024-06-23 22:58:30,657,0.128,0.000549
2024-06-23 22:58:45,657,0.128,0.000549
2024-06-23 22:59:00,657,0.128,0.000549
2024-06-23 22:59:15,657,0.129,0.000847
2024-06-23 22:59:30,657,0.129,0.000847
2024-06-23 22:59:45,658,0.129,0.000847
2024-06-23 23:00:00,658,0.130,0.000964
2024-06-23 23:00:15,658,0.133,0.00252
2024-06-23 23:00:30,658,0.133,0.00252
2024-06-23 23:00:45,658,0.133,0.00252
2024-06-23 23:01:00,658,0.135,0.00252
2024-06-23 23:01:15,658,0.138,0.00419
2024-06-23 23:01:30,658,0.138,0.00419
2024-06-23 23:01:45,658,0.138,0.00419
2024-06-23 23:02:00,659,0.140,0.00442
2024-06-23 23:02:15,659,0.143,0.00586
2024-06-23 23:02:30,659,0.143,0.00586
2024-06-23 23:02:45,659,0.143,0.00586
2024-06-23 23:03:00,659,0.144,0.00596
2024-06-23 23:03:15,659,0.147,0.00726
2024-06-23 23:03:30,659,0.147,0.00726
2024-06-23 23:03:45,659,0.147,0.00726
2024-06-23 23:04:00,659,0.147,0.00726
2024-06-23 23:04:15,659,0.147,0.00726
