"Time","All machines","machine69","machine70","machine77"
2024-06-23 22:58:15,17463733643,5996603314,5733546716,5733545070
2024-06-23 22:58:30,17463871486,5996657718,5733609150,5733609063
2024-06-23 22:58:45,17463896767,5996669912,5733612068,5733612134
2024-06-23 22:59:00,17463974333,5996693948,5733648052,5733646564
2024-06-23 22:59:15,17464131051,5996759734,5733678876,5733677251
2024-06-23 22:59:30,17464211299,5996785393,5733737409,5733730563
2024-06-23 22:59:45,17464477004,5996881776,5733789293,5733783813
2024-06-23 23:00:00,17464547121,5996900940,5733824223,5733822990
2024-06-23 23:00:15,17464681335,5996950672,5733856078,5733847076
2024-06-23 23:00:30,17464852005,5997017652,5733918464,5733917177
2024-06-23 23:00:45,17465032823,5997063415,5733965789,5733938949
2024-06-23 23:01:00,17465129964,5997104397,5734016041,5734013225
2024-06-23 23:01:15,17465295120,5997157512,5734063991,5734061020
2024-06-23 23:01:30,17465377095,5997178245,5734129308,5734126700
2024-06-23 23:01:45,17465680767,5997273694,5734146940,5734147132
2024-06-23 23:02:00,17465779463,5997294489,5734232864,5734230333
2024-06-23 23:02:15,17466008547,5997389004,5734284883,5734284449
2024-06-23 23:02:30,17466093722,5997409069,5734339542,5734338196
2024-06-23 23:02:45,17466298170,5997507152,5734388267,5734386812
2024-06-23 23:03:00,17466448915,5997519381,5734463103,5734463095
2024-06-23 23:03:15,17466515678,5997567253,5734467000,5734466992
2024-06-23 23:03:30,17466591577,5997576090,5734507058,5734505981
2024-06-23 23:03:45,17466626366,5997593369,5734514236,5734513720
2024-06-23 23:04:00,17466800771,5997617715,5734571594,5734570584
2024-06-23 23:04:15,17466827818,5997670232,5734577083,5734575955
