"Time","All machines","machine69","machine70","machine77"
2024-06-23 22:58:15,1129,0,598,602
2024-06-23 22:58:30,1521,0,813,812
2024-06-23 22:58:45,1507,0,688,664
2024-06-23 22:59:00,1089,0,466,518
2024-06-23 22:59:15,1133,329,375,379
2024-06-23 22:59:30,923,494,270,271
2024-06-23 22:59:45,3996,904,1224,1221
2024-06-23 23:00:00,4765,931,1801,1777
2024-06-23 23:00:15,4646,668,1779,1771
2024-06-23 23:00:30,3582,499,716,700
2024-06-23 23:00:45,1260,215,251,254
2024-06-23 23:01:00,1653,83.0,1310,1331
2024-06-23 23:01:15,3067,82.7,1362,1341
2024-06-23 23:01:30,2496,82.6,1112,1087
2024-06-23 23:01:45,1105,0,538,522
2024-06-23 23:02:00,315,0,315,316
2024-06-23 23:02:15,743,76.5,323,325
2024-06-23 23:02:30,1235,79.9,608,608
2024-06-23 23:02:45,1805,679,591,580
2024-06-23 23:03:00,1460,601,366,369
2024-06-23 23:03:15,1273,599,332,329
2024-06-23 23:03:30,1055,445,352,349
2024-06-23 23:03:45,2374,0,1198,1198
2024-06-23 23:04:00,1918,0,858,864
2024-06-23 23:04:15,1975,0,984,997
