"Time","Total","Peers","Orderers"
2024-06-23 22:58:15,772,0.151,0.000645
2024-06-23 22:58:30,772,0.151,0.000645
2024-06-23 22:58:45,772,0.151,0.000645
2024-06-23 22:59:00,772,0.151,0.000645
2024-06-23 22:59:15,773,0.151,0.000996
2024-06-23 22:59:30,773,0.151,0.000996
2024-06-23 22:59:45,773,0.151,0.000996
2024-06-23 23:00:00,773,0.153,0.00113
2024-06-23 23:00:15,773,0.157,0.00296
2024-06-23 23:00:30,773,0.157,0.00296
2024-06-23 23:00:45,773,0.157,0.00296
2024-06-23 23:01:00,773,0.159,0.00296
2024-06-23 23:01:15,773,0.162,0.00492
2024-06-23 23:01:30,773,0.162,0.00492
2024-06-23 23:01:45,774,0.162,0.00492
2024-06-23 23:02:00,774,0.164,0.00519
2024-06-23 23:02:15,774,0.168,0.00688
2024-06-23 23:02:30,774,0.168,0.00688
2024-06-23 23:02:45,774,0.168,0.00688
2024-06-23 23:03:00,774,0.169,0.00700
2024-06-23 23:03:15,774,0.172,0.00853
2024-06-23 23:03:30,774,0.172,0.00853
2024-06-23 23:03:45,774,0.172,0.00853
2024-06-23 23:04:00,774,0.172,0.00853
2024-06-23 23:04:15,774,0.172,0.00853
