"Time","All machines","machine69","machine70","machine77"
2024-06-23 22:58:15,8703433,2930793,2886320,2886322
2024-06-23 22:58:30,8702599,2930793,2885903,2885903
2024-06-23 22:58:45,8702995,2930793,2886017,2886013
2024-06-23 22:59:00,8703071,2930793,2886203,2886118
2024-06-23 22:59:15,8703574,2931099,2886216,2886216
2024-06-23 22:59:30,8703654,2931198,2886228,2886228
2024-06-23 22:59:45,8706462,2931575,2887117,2887117
2024-06-23 23:00:00,8707430,2931575,2887713,2887713
2024-06-23 23:00:15,8707637,2931769,2887713,2887713
2024-06-23 23:00:30,8707730,2931769,2887713,2887713
2024-06-23 23:00:45,8708489,2931770,2887915,2887916
2024-06-23 23:01:00,8709001,2931838,2888247,2888247
2024-06-23 23:01:15,8708712,2931734,2888268,2888268
2024-06-23 23:01:30,8708752,2931734,2888272,2888268
2024-06-23 23:01:45,8708872,2931734,2888332,2888332
2024-06-23 23:02:00,8708952,2931734,2888533,2888533
2024-06-23 23:02:15,8709260,2931738,2888540,2888542
2024-06-23 23:02:30,8708892,2931738,2888356,2888356
2024-06-23 23:02:45,8709411,2932239,2888365,2888365
2024-06-23 23:03:00,8709519,2932239,2888527,2888527
2024-06-23 23:03:15,8709949,2932239,2888634,2888634
2024-06-23 23:03:30,8709966,2932239,2888645,2888645
2024-06-23 23:03:45,8710713,2932239,2889016,2889016
2024-06-23 23:04:00,8710561,2932087,2889016,2889016
2024-06-23 23:04:15,8710789,2932087,2889130,2889130
