"Time","All machines","machine69","machine70"
2024-04-17 22:21:00,14904,4318,5377
2024-04-17 22:21:15,14713,4045,5325
2024-04-17 22:21:30,14662,4157,5295
2024-04-17 22:21:45,14683,4166,5159
2024-04-17 22:22:00,14620,4185,5338
2024-04-17 22:22:15,14695,4256,5324
2024-04-17 22:22:30,14814,4255,5323
2024-04-17 22:22:45,14748,4277,5128
2024-04-17 22:23:00,16776,4300,6503
2024-04-17 22:23:15,110522,38658,38512
2024-04-17 22:23:30,214315,82022,71459
2024-04-17 22:23:45,329912,126082,99906
2024-04-17 22:24:00,411922,163157,124014
2024-04-17 22:24:15,412367,162987,122824
2024-04-17 22:24:30,411747,162941,123732
2024-04-17 22:24:45,411140,163906,123777
2024-04-17 22:25:00,411777,162918,121443
2024-04-17 22:25:15,399327,162626,123370
2024-04-17 22:25:30,412283,162770,123541
2024-04-17 22:25:45,410083,162167,121122
2024-04-17 22:26:00,408861,161803,122643
2024-04-17 22:26:15,408277,161347,122227
2024-04-17 22:26:30,401814,161061,122044
2024-04-17 22:26:45,407774,160868,121849
2024-04-17 22:27:00,404388,160433,121795
2024-04-17 22:27:15,327520,133247,94096
2024-04-17 22:27:30,225899,89661,61757
2024-04-17 22:27:45,119952,47863,30999
