"Time","Total","Peers","Orderers","Couchsdb"
2024-04-17 22:21:00,16044,13388,2639,16.4
2024-04-17 22:21:15,15835,13193,2630,12.5
2024-04-17 22:21:30,15736,13087,2636,13.1
2024-04-17 22:21:45,15708,13070,2638,0
2024-04-17 22:22:00,15636,12979,2657,0
2024-04-17 22:22:15,15688,13048,2640,0
2024-04-17 22:22:30,15893,13250,2644,0
2024-04-17 22:22:45,15868,13234,2634,0
2024-04-17 22:23:00,17366,14430,2930,6.32
2024-04-17 22:23:15,87955,67015,17484,3456
2024-04-17 22:23:30,164628,124119,32699,7810
2024-04-17 22:23:45,244238,186014,46244,11980
2024-04-17 22:24:00,302263,228434,58277,15552
2024-04-17 22:24:15,299923,227120,57090,15712
2024-04-17 22:24:30,297842,225883,56427,15532
2024-04-17 22:24:45,297443,225037,56950,15456
2024-04-17 22:25:00,297267,225615,56066,15587
2024-04-17 22:25:15,291423,219910,55785,15728
2024-04-17 22:25:30,297736,225823,56051,15862
2024-04-17 22:25:45,296294,225114,55571,15610
2024-04-17 22:26:00,296279,225142,55290,15847
2024-04-17 22:26:15,296045,224712,55212,16121
2024-04-17 22:26:30,292661,221497,54772,16393
2024-04-17 22:26:45,295951,224819,54808,16324
2024-04-17 22:27:00,294161,223364,54222,16575
2024-04-17 22:27:15,239644,182837,44199,12608
2024-04-17 22:27:30,165083,126860,29930,8293
2024-04-17 22:27:45,89678,69588,15840,4250
