"Time","Total","Peers","Orderers"
2024-04-17 22:21:00,0.307,0.282,0.0259
2024-04-17 22:21:15,0.221,0.216,0.00426
2024-04-17 22:21:30,0.00208,0.00108,0.00100
2024-04-17 22:21:45,0.00208,0.00108,0.00100
2024-04-17 22:22:00,0.00208,0.00108,0.00100
2024-04-17 22:22:15,0.00208,0.00108,0.00100
2024-04-17 22:22:30,0.00208,0.00108,0.00100
2024-04-17 22:22:45,0.00208,0.00108,0.00100
2024-04-17 22:23:00,0.00208,0.00108,0.00100
2024-04-17 22:23:15,0.00208,0.00108,0.00100
2024-04-17 22:23:30,0.0179,0.0157,0.00217
2024-04-17 22:23:45,0.0179,0.0157,0.00217
2024-04-17 22:24:00,0.0465,0.0440,0.00251
2024-04-17 22:24:15,0.0465,0.0440,0.00251
2024-04-17 22:24:30,0.105,0.0974,0.00803
2024-04-17 22:24:45,0.105,0.0974,0.00803
2024-04-17 22:25:00,0.143,0.135,0.00846
2024-04-17 22:25:15,0.143,0.135,0.00846
2024-04-17 22:25:30,0.202,0.188,0.0140
2024-04-17 22:25:45,0.202,0.188,0.0140
2024-04-17 22:26:00,0.240,0.226,0.0144
2024-04-17 22:26:15,0.240,0.226,0.0144
2024-04-17 22:26:30,0.299,0.279,0.0199
2024-04-17 22:26:45,0.299,0.279,0.0199
2024-04-17 22:27:00,0.337,0.316,0.0203
2024-04-17 22:27:15,0.337,0.316,0.0203
2024-04-17 22:27:30,0.381,0.356,0.0248
2024-04-17 22:27:45,0.381,0.356,0.0248
