"Time","All machines","machine69","machine70"
2024-04-17 22:21:00,53820866,41897559,11783587
2024-04-17 22:21:15,32873422,20950115,11783587
2024-04-17 22:21:30,26911770,20950115,5891795
2024-04-17 22:21:45,26911770,20950115,5891795
2024-04-17 22:22:00,26911770,20950115,5891795
2024-04-17 22:22:15,26911770,20950115,5891795
2024-04-17 22:22:30,26911770,20950115,5891795
2024-04-17 22:22:45,26911770,20950115,5891795
2024-04-17 22:23:00,26911770,20950115,5891795
2024-04-17 22:23:15,26911773,20950116,5891795
2024-04-17 22:23:30,26911778,20950121,5891795
2024-04-17 22:23:45,26911783,20950126,5891795
2024-04-17 22:24:00,26911823,20950166,5891795
2024-04-17 22:24:15,26911823,20950166,5891795
2024-04-17 22:24:30,26911823,20950166,5891795
2024-04-17 22:24:45,26911823,20950166,5891795
2024-04-17 22:25:00,26911823,20950166,5891795
2024-04-17 22:25:15,26911844,20950187,5891795
2024-04-17 22:25:30,26911844,20950187,5891795
2024-04-17 22:25:45,26911854,20950197,5891795
2024-04-17 22:26:00,26911870,20950213,5891795
2024-04-17 22:26:15,26911870,20950213,5891795
2024-04-17 22:26:30,26911870,20950213,5891795
2024-04-17 22:26:45,26912131,20950474,5891795
2024-04-17 22:27:00,26912310,20950653,5891795
2024-04-17 22:27:15,26912310,20950653,5891795
2024-04-17 22:27:30,26912346,20950689,5891795
2024-04-17 22:27:45,26912419,20950762,5891795
