"Time","Total","Peers","Orderers","Couchsdb"
2024-04-17 22:21:00,14904,12087,2790,27.3
2024-04-17 22:21:15,14713,11918,2772,22.9
2024-04-17 22:21:30,14662,11856,2783,22.9
2024-04-17 22:21:45,14683,11894,2788,1.10
2024-04-17 22:22:00,14620,11809,2810,1.02
2024-04-17 22:22:15,14695,11905,2789,0
2024-04-17 22:22:30,14814,12017,2795,2.19
2024-04-17 22:22:45,14748,11974,2772,2.18
2024-04-17 22:23:00,16776,13664,3099,12.7
2024-04-17 22:23:15,110522,89252,17206,4064
2024-04-17 22:23:30,214315,171577,33325,9414
2024-04-17 22:23:45,329912,267135,48090,14688
2024-04-17 22:24:00,411922,331075,61649,19199
2024-04-17 22:24:15,412367,330891,61886,19590
2024-04-17 22:24:30,411747,330947,61384,19415
2024-04-17 22:24:45,411140,329896,62066,19177
2024-04-17 22:25:00,411777,331551,60990,19237
2024-04-17 22:25:15,399327,319367,60698,19262
2024-04-17 22:25:30,412283,331961,61038,19284
2024-04-17 22:25:45,410083,330391,60637,19055
2024-04-17 22:26:00,408861,329584,59996,19281
2024-04-17 22:26:15,408277,328617,59992,19669
2024-04-17 22:26:30,401814,322333,59567,19914
2024-04-17 22:26:45,407774,328593,59388,19793
2024-04-17 22:27:00,404388,325279,59064,20044
2024-04-17 22:27:15,327520,263927,48218,15375
2024-04-17 22:27:30,225899,182818,33007,10074
2024-04-17 22:27:45,119952,97278,17526,5148
