"Time","All machines","machine69","machine70"
2024-04-17 22:21:00,16044,4567,5650
2024-04-17 22:21:15,15835,4271,5604
2024-04-17 22:21:30,15736,4386,5569
2024-04-17 22:21:45,15708,4372,5409
2024-04-17 22:22:00,15636,4389,5619
2024-04-17 22:22:15,15688,4444,5602
2024-04-17 22:22:30,15893,4458,5619
2024-04-17 22:22:45,15868,4455,5415
2024-04-17 22:23:00,17366,4454,6640
2024-04-17 22:23:15,87955,33964,33960
2024-04-17 22:23:30,164628,69111,61737
2024-04-17 22:23:45,244238,103450,86591
2024-04-17 22:24:00,302263,132579,105654
2024-04-17 22:24:15,299923,130282,104065
2024-04-17 22:24:30,297842,129600,104690
2024-04-17 22:24:45,297443,130130,104413
2024-04-17 22:25:00,297267,129499,102036
2024-04-17 22:25:15,291423,129414,104001
2024-04-17 22:25:30,297736,129546,104435
2024-04-17 22:25:45,296294,129821,102007
2024-04-17 22:26:00,296279,130188,103428
2024-04-17 22:26:15,296045,130279,102897
2024-04-17 22:26:30,292661,130010,103079
2024-04-17 22:26:45,295951,130067,102815
2024-04-17 22:27:00,294161,129503,102968
2024-04-17 22:27:15,239644,107664,79767
2024-04-17 22:27:30,165083,72852,52533
2024-04-17 22:27:45,89678,39118,26756
