"Time","Total","Peers","Orderers","Couchdb"
2024-04-17 22:21:00,1691355416,1690971146,299830,84440
2024-04-17 22:21:15,1168026763,1167834926,137916,53921
2024-04-17 22:21:30,845344054,845331131,12124,799
2024-04-17 22:21:45,845347497,845333911,12787,799
2024-04-17 22:22:00,845351163,845336834,13530,799
2024-04-17 22:22:15,845354829,845339793,14237,799
2024-04-17 22:22:30,845358474,845342766,14907,801
2024-04-17 22:22:45,845362594,845346194,15599,801
2024-04-17 22:23:00,845368234,845350748,16675,811
2024-04-17 22:23:15,845459409,845424589,30354,4466
2024-04-17 22:23:30,845555812,845500462,45928,9422
2024-04-17 22:23:45,845663458,845589128,60009,14321
2024-04-17 22:24:00,845760273,845665437,75708,19128
2024-04-17 22:24:15,845872727,845756100,92097,24530
2024-04-17 22:24:30,845967930,845831551,107037,29342
2024-04-17 22:24:45,846074997,845918535,122340,34122
2024-04-17 22:25:00,846173173,845996682,138051,38440
2024-04-17 22:25:15,846275146,846078327,153503,43316
2024-04-17 22:25:30,846387333,846171404,167780,48149
2024-04-17 22:25:45,846491251,846254082,183769,53400
2024-04-17 22:26:00,846585763,846330059,197816,57888
2024-04-17 22:26:15,846688494,846411974,213205,63315
2024-04-17 22:26:30,846786458,846490520,227612,68326
2024-04-17 22:26:45,846886410,846571318,242239,72853
2024-04-17 22:27:00,846997003,846661676,257485,77842
2024-04-17 22:27:15,847026416,846684705,262356,79355
2024-04-17 22:27:30,847029907,846687485,263057,79365
2024-04-17 22:27:45,847033851,846690647,263839,79365
