"Time","All machines","machine69","machine70"
2024-04-18 10:26:00,0.0357,0.0246,0.0122
2024-04-18 10:26:15,0.0357,0.0246,0.0122
2024-04-18 10:26:30,0.0360,0.0252,0.0122
2024-04-18 10:26:45,0.0360,0.0252,0.0122
2024-04-18 10:27:00,0.0364,0.0252,0.0126
2024-04-18 10:27:15,0.0364,0.0252,0.0126
2024-04-18 10:27:30,0.0367,0.0253,0.0126
2024-04-18 10:27:45,0.0367,0.0253,0.0126
2024-04-18 10:28:00,0.0367,0.0253,0.0126
2024-04-18 10:28:15,0.0367,0.0278,0.0126
2024-04-18 10:28:30,0.0394,0.0278,0.0126
2024-04-18 10:28:45,0.0394,0.0278,0.0126
2024-04-18 10:29:00,0.0423,0.0278,0.0155
2024-04-18 10:29:15,0.0300,0.00320,0.00325
2024-04-18 10:29:30,0.0123,0.00915,0.00325
2024-04-18 10:29:45,0.0123,0.00915,0.00325
2024-04-18 10:30:00,0.0153,0.00915,0.00621
2024-04-18 10:30:15,0.0153,0.00915,0.00621
2024-04-18 10:30:30,0.0209,0.0150,0.00621
2024-04-18 10:30:45,0.0209,0.0150,0.00621
2024-04-18 10:31:00,0.0238,0.0150,0.00917
2024-04-18 10:31:15,0.0238,0.0150,0.00917
2024-04-18 10:31:30,0.0295,0.0210,0.00917
2024-04-18 10:31:45,0.0295,0.0210,0.00917
