"Time","Total","Peers","Orderers","Couchsdb"
2024-04-18 10:26:30,993,807,186,0
2024-04-18 10:26:45,2087,1697,368,21.3
2024-04-18 10:27:00,4266,3422,824,20.7
2024-04-18 10:27:15,6913,5580,1313,19.4
2024-04-18 10:27:30,9813,8021,1739,52.8
2024-04-18 10:27:45,12886,10538,2313,35.0
2024-04-18 10:28:00,63076,47659,12869,2548
2024-04-18 10:28:15,141007,105848,28260,6900
2024-04-18 10:28:30,219588,166172,42540,10876
2024-04-18 10:28:45,294240,222549,56529,15161
2024-04-18 10:29:00,296184,225154,55322,15707
2024-04-18 10:29:15,293331,223837,54122,15372
2024-04-18 10:29:30,291247,222310,53432,15505
2024-04-18 10:29:45,297977,227035,54961,15981
2024-04-18 10:30:00,298948,227947,54973,16028
2024-04-18 10:30:15,296766,226335,54364,16067
2024-04-18 10:30:30,299251,228337,54440,16474
2024-04-18 10:30:45,299165,228270,54564,16330
2024-04-18 10:31:00,296899,226432,54110,16357
2024-04-18 10:31:15,295312,225802,53601,15910
2024-04-18 10:31:30,295363,225711,53469,16183
2024-04-18 10:31:45,293054,223733,52917,16403
