"Time","All machines","machine69","machine70"
2024-04-18 10:26:00,821428379,510217519,300891611
2024-04-18 10:26:15,821428379,510217519,300891611
2024-04-18 10:26:30,1331268491,1020057631,300891611
2024-04-18 10:26:45,1331269528,1020058668,300891611
2024-04-18 10:27:00,1631943680,1020059608,601564976
2024-04-18 10:27:15,1631946435,1020060797,601566020
2024-04-18 10:27:30,1642217467,1020062058,601567974
2024-04-18 10:27:45,1642221290,1020063394,601569250
2024-04-18 10:28:00,1642268937,1020082303,601586977
2024-04-18 10:28:15,1642343938,1020118321,601614969
2024-04-18 10:28:30,1642420744,1020152034,601640744
2024-04-18 10:28:45,1642494636,1020184898,601664718
2024-04-18 10:29:00,1642567610,1020216256,601690383
2024-04-18 10:29:15,1132424158,510032887,601489249
2024-04-18 10:29:30,821288191,510066706,300843044
2024-04-18 10:29:45,821362820,510101407,300872314
2024-04-18 10:30:00,821437857,510134558,300898775
2024-04-18 10:30:15,821516298,510166982,300925208
2024-04-18 10:30:30,821587995,510201511,300949761
2024-04-18 10:30:45,821662523,510236048,300975054
2024-04-18 10:31:00,821736936,510268509,300999281
2024-04-18 10:31:15,821810789,510303847,301025443
2024-04-18 10:31:30,821885217,510334645,301050110
2024-04-18 10:31:45,821957900,510367231,301072169
