"Time","All machines","machine69","machine70"
2024-04-18 10:26:00,857362952,527071328,311970732
2024-04-18 10:26:15,857362952,527071328,311970732
2024-04-18 10:26:30,1384048914,1053757290,311970732
2024-04-18 10:26:45,1384049958,1053758335,311970732
2024-04-18 10:27:00,1695798584,1053759225,623718616
2024-04-18 10:27:15,1695801308,1053760379,623719688
2024-04-18 10:27:30,1714064962,1053761629,623721590
2024-04-18 10:27:45,1714068872,1053762905,623722819
2024-04-18 10:28:00,1714126837,1053785785,623741249
2024-04-18 10:28:15,1714227268,1053832029,623769338
2024-04-18 10:28:30,1714335727,1053877894,623796481
2024-04-18 10:28:45,1714439535,1053922935,623821598
2024-04-18 10:29:00,1714540367,1053965462,623848213
2024-04-18 10:29:15,1187572180,526940136,623643086
2024-04-18 10:29:30,857382002,526984289,311922393
2024-04-18 10:29:45,857482988,527030631,311954103
2024-04-18 10:30:00,857588040,527075473,311980748
2024-04-18 10:30:15,857697163,527119015,312008027
2024-04-18 10:30:30,857794496,527164455,312033193
2024-04-18 10:30:45,857896699,527211359,312059264
2024-04-18 10:31:00,858000266,527255601,312085024
2024-04-18 10:31:15,858103339,527303643,312111666
2024-04-18 10:31:30,858207751,527345203,312136932
2024-04-18 10:31:45,858307274,527389236,312159179
