"Time","Total","Peers","Orderers","Couchsdb"
2024-04-18 10:26:30,0,0,0,0
2024-04-18 10:26:45,0,0,0,0
2024-04-18 10:27:00,0,0,0,0
2024-04-18 10:27:15,0,0,0,0
2024-04-18 10:27:30,3.20,1.05,1.06,1.09
2024-04-18 10:27:45,9.53,6.36,2.11,1.05
2024-04-18 10:28:00,13.8,8.49,3.16,2.12
2024-04-18 10:28:15,18.0,9.60,4.25,4.19
2024-04-18 10:28:30,13.9,7.50,3.19,3.18
2024-04-18 10:28:45,9.43,3.19,4.18,2.06
2024-04-18 10:29:00,13.7,2.11,6.42,5.22
2024-04-18 10:29:15,12.6,1.07,5.26,6.31
2024-04-18 10:29:30,11.5,1.07,4.25,6.20
2024-04-18 10:29:45,15.8,2.13,4.18,9.43
2024-04-18 10:30:00,14.9,2.17,3.15,9.54
2024-04-18 10:30:15,13.7,2.15,3.11,8.44
2024-04-18 10:30:30,16.8,3.18,4.19,9.47
2024-04-18 10:30:45,11.6,3.20,3.17,5.26
2024-04-18 10:31:00,11.5,4.21,5.28,2.06
2024-04-18 10:31:15,10.6,3.20,6.33,1.05
2024-04-18 10:31:30,8.47,4.22,4.25,0
2024-04-18 10:31:45,7.35,4.18,2.11,1.05
