"Time","Total","Peers","Orderers"
2024-04-18 10:26:00,2.71,1.70,1.01
2024-04-18 10:26:15,3.44,2.31,1.13
2024-04-18 10:26:30,5.30,4.19,1.11
2024-04-18 10:26:45,6.25,5.08,1.16
2024-04-18 10:27:00,5.35,4.17,1.18
2024-04-18 10:27:15,7.44,6.28,1.16
2024-04-18 10:27:30,6.93,5.80,1.13
2024-04-18 10:27:45,6.96,5.93,1.04
2024-04-18 10:28:00,23.5,19.7,3.76
2024-04-18 10:28:15,50.0,41.8,8.18
2024-04-18 10:28:30,76.1,64,12.1
2024-04-18 10:28:45,103,86.4,16.2
2024-04-18 10:29:00,105,89.0,16.5
2024-04-18 10:29:15,107,90.7,16.6
2024-04-18 10:29:30,106,89.8,16.7
2024-04-18 10:29:45,106,89.7,16.7
2024-04-18 10:30:00,104,87.4,16.1
2024-04-18 10:30:15,103,87.0,16.2
2024-04-18 10:30:30,105,89.5,15.9
2024-04-18 10:30:45,106,89.5,16.0
2024-04-18 10:31:00,105,89.3,16.0
2024-04-18 10:31:15,104,88.3,15.7
2024-04-18 10:31:30,104,88.2,15.7
2024-04-18 10:31:45,106,89.8,15.9
