"Time","All machines","machine69","machine70","machine77"
2024-08-04 13:12:00,8.25,3.20,2.55,2.55
2024-08-04 13:12:15,8.67,3.20,2.58,2.57
2024-08-04 13:12:30,8.71,3.45,2.60,2.57
2024-08-04 13:12:45,8.88,3.45,2.78,2.76
2024-08-04 13:13:00,8.76,3.45,2.81,2.76
2024-08-04 13:13:15,9.38,3.45,2.83,2.85
2024-08-04 13:13:30,9.35,3.75,2.92,2.85
2024-08-04 13:13:45,9.74,3.75,2.83,3.00
2024-08-04 13:14:00,9.52,3.75,2.86,3.00
2024-08-04 13:14:15,9.94,3.75,3.08,3.07
2024-08-04 13:14:30,9.95,3.93,3.19,3.07
2024-08-04 13:14:45,9.81,3.93,2.94,3.13
2024-08-04 13:15:00,10.2,3.93,2.97,3.13
2024-08-04 13:15:15,10.7,3.93,3.26,3.25
2024-08-04 13:15:30,10.7,4.10,3.33,3.25
2024-08-04 13:15:45,10.5,4.10,3.35,3.28
2024-08-04 13:16:00,10.8,4.10,3.35,3.28
2024-08-04 13:16:15,10.9,4.10,3.26,3.34
2024-08-04 13:16:30,10.9,4.18,3.39,3.34
2024-08-04 13:16:45,11.0,4.18,3.39,3.48
2024-08-04 13:17:00,11.0,4.18,3.49,3.48
