"Time","Total","Peers","Orderers"
2024-08-04 13:12:00,3.68,3.06,0.620
2024-08-04 13:12:15,7.46,4.70,2.76
2024-08-04 13:12:30,33.2,26.7,6.56
2024-08-04 13:12:45,49.2,38.0,11.2
2024-08-04 13:13:00,72.5,57.7,14.8
2024-08-04 13:13:15,73.3,58.4,14.8
2024-08-04 13:13:30,73.4,58.5,14.9
2024-08-04 13:13:45,74.2,59.1,15.2
2024-08-04 13:14:00,75.1,59.7,15.4
2024-08-04 13:14:15,74.5,60.5,14.0
2024-08-04 13:14:30,75.4,60.0,15.4
2024-08-04 13:14:45,75.8,59.8,16.0
2024-08-04 13:15:00,80,63.5,16.5
2024-08-04 13:15:15,77.7,61.9,15.8
2024-08-04 13:15:30,81.7,65.3,16.3
2024-08-04 13:15:45,78.4,62.9,15.5
2024-08-04 13:16:00,76.7,61.1,15.6
2024-08-04 13:16:15,73.7,59.6,14.0
2024-08-04 13:16:30,47.7,37.6,10.1
2024-08-04 13:16:45,31.4,26.3,5.10
2024-08-04 13:17:00,5.60,4.14,1.46
