"Time","machine69","machine70","All Machines","machine77"
2024-08-04 13:12:00,0.611,0.319,0.625,0.160
2024-08-04 13:12:15,0.611,0.319,0.625,0.160
2024-08-04 13:12:30,0.612,0.319,0.625,0.160
2024-08-04 13:12:45,0.612,0.319,0.625,0.160
2024-08-04 13:13:00,0.612,0.319,0.625,0.160
2024-08-04 13:13:15,0.612,0.319,0.631,0.161
2024-08-04 13:13:30,0.617,0.322,0.631,0.161
2024-08-04 13:13:45,0.617,0.322,0.631,0.161
2024-08-04 13:14:00,0.617,0.322,0.631,0.161
2024-08-04 13:14:15,0.617,0.322,0.637,0.163
2024-08-04 13:14:30,0.623,0.326,0.637,0.163
2024-08-04 13:14:45,0.623,0.326,0.637,0.163
2024-08-04 13:15:00,0.623,0.326,0.637,0.163
2024-08-04 13:15:15,0.623,0.326,0.643,0.164
2024-08-04 13:15:30,0.629,0.329,0.643,0.164
2024-08-04 13:15:45,0.629,0.329,0.643,0.164
2024-08-04 13:16:00,0.629,0.329,0.643,0.164
2024-08-04 13:16:15,0.629,0.332,0.650,0.164
2024-08-04 13:16:30,0.635,0.332,0.650,0.164
2024-08-04 13:16:45,0.635,0.332,0.650,0.166
2024-08-04 13:17:00,0.635,0.332,0.650,0.166
