"Time","machine69","machine70","All Machines","machine77"
2024-08-04 13:12:00,0.359,0.188,0.734,0.188
2024-08-04 13:12:15,0.359,0.188,0.734,0.188
2024-08-04 13:12:30,0.359,0.188,0.734,0.188
2024-08-04 13:12:45,0.359,0.188,0.734,0.188
2024-08-04 13:13:00,0.359,0.188,0.734,0.188
2024-08-04 13:13:15,0.359,0.188,0.741,0.189
2024-08-04 13:13:30,0.363,0.189,0.741,0.189
2024-08-04 13:13:45,0.363,0.189,0.741,0.189
2024-08-04 13:14:00,0.363,0.189,0.741,0.189
2024-08-04 13:14:15,0.363,0.189,0.749,0.191
2024-08-04 13:14:30,0.366,0.191,0.749,0.191
2024-08-04 13:14:45,0.366,0.191,0.749,0.191
2024-08-04 13:15:00,0.366,0.191,0.749,0.191
2024-08-04 13:15:15,0.366,0.191,0.756,0.193
2024-08-04 13:15:30,0.370,0.193,0.756,0.193
2024-08-04 13:15:45,0.370,0.193,0.756,0.193
2024-08-04 13:16:00,0.370,0.193,0.756,0.193
2024-08-04 13:16:15,0.370,0.195,0.764,0.193
2024-08-04 13:16:30,0.373,0.195,0.764,0.193
2024-08-04 13:16:45,0.373,0.195,0.764,0.195
2024-08-04 13:17:00,0.373,0.195,0.764,0.195
