"Time","Total","Peers","Orderers"
2024-08-04 13:12:00,0.625,0.131,0.000562
2024-08-04 13:12:15,0.625,0.131,0.000578
2024-08-04 13:12:30,0.625,0.131,0.000578
2024-08-04 13:12:45,0.625,0.131,0.000578
2024-08-04 13:13:00,0.625,0.131,0.000578
2024-08-04 13:13:15,0.631,0.135,0.00221
2024-08-04 13:13:30,0.631,0.135,0.00221
2024-08-04 13:13:45,0.631,0.135,0.00221
2024-08-04 13:14:00,0.631,0.135,0.00221
2024-08-04 13:14:15,0.637,0.140,0.00389
2024-08-04 13:14:30,0.637,0.140,0.00389
2024-08-04 13:14:45,0.637,0.140,0.00389
2024-08-04 13:15:00,0.637,0.140,0.00389
2024-08-04 13:15:15,0.643,0.144,0.00555
2024-08-04 13:15:30,0.643,0.144,0.00555
2024-08-04 13:15:45,0.643,0.144,0.00555
2024-08-04 13:16:00,0.643,0.144,0.00555
2024-08-04 13:16:15,0.650,0.149,0.00722
2024-08-04 13:16:30,0.650,0.149,0.00722
2024-08-04 13:16:45,0.650,0.149,0.00722
2024-08-04 13:17:00,0.650,0.149,0.00722
