"Time","machine69","machine70","All Machines","machine77"
2024-08-01 20:13:00,0.596,0.308,0.606,0.154
2024-08-01 20:13:15,0.596,0.308,0.606,0.154
2024-08-01 20:13:30,0.597,0.308,0.606,0.154
2024-08-01 20:13:45,0.597,0.308,0.606,0.154
2024-08-01 20:14:00,0.597,0.308,0.606,0.154
2024-08-01 20:14:15,0.597,0.308,0.606,0.154
2024-08-01 20:14:30,0.602,0.308,0.612,0.154
2024-08-01 20:14:45,0.602,0.308,0.612,0.156
2024-08-01 20:15:00,0.602,0.311,0.612,0.156
2024-08-01 20:15:15,0.602,0.311,0.612,0.156
2024-08-01 20:15:30,0.607,0.311,0.616,0.156
2024-08-01 20:15:45,0.607,0.314,0.618,0.157
2024-08-01 20:16:00,0.607,0.314,0.618,0.157
2024-08-01 20:16:15,0.607,0.314,0.618,0.157
2024-08-01 20:16:30,0.607,0.314,0.622,0.157
2024-08-01 20:16:45,0.607,0.314,0.623,0.159
2024-08-01 20:17:00,0.607,0.317,0.623,0.159
2024-08-01 20:17:15,0.607,0.317,0.623,0.159
2024-08-01 20:17:30,0.616,0.317,0.627,0.159
2024-08-01 20:17:45,0.616,0.318,0.628,0.160
2024-08-01 20:18:00,0.616,0.320,0.628,0.160
