"Time","Total","Peers","Orderers"
2024-08-01 20:13:00,0.712,0.154,0.000622
2024-08-01 20:13:15,0.712,0.154,0.000622
2024-08-01 20:13:30,0.713,0.155,0.000782
2024-08-01 20:13:45,0.713,0.155,0.000782
2024-08-01 20:14:00,0.713,0.155,0.000782
2024-08-01 20:14:15,0.713,0.155,0.000782
2024-08-01 20:14:30,0.719,0.160,0.00201
2024-08-01 20:14:45,0.719,0.160,0.00201
2024-08-01 20:15:00,0.719,0.160,0.00201
2024-08-01 20:15:15,0.719,0.160,0.00201
2024-08-01 20:15:30,0.724,0.163,0.00325
2024-08-01 20:15:45,0.726,0.165,0.00325
2024-08-01 20:16:00,0.726,0.165,0.00325
2024-08-01 20:16:15,0.726,0.165,0.00325
2024-08-01 20:16:30,0.731,0.169,0.00442
2024-08-01 20:16:45,0.733,0.171,0.00449
2024-08-01 20:17:00,0.733,0.171,0.00449
2024-08-01 20:17:15,0.733,0.171,0.00449
2024-08-01 20:17:30,0.737,0.174,0.00552
2024-08-01 20:17:45,0.738,0.175,0.00558
2024-08-01 20:18:00,0.738,0.175,0.00558
