"Time","Total","Peers","Orderers"
2024-08-01 20:13:00,0.606,0.131,0.000529
2024-08-01 20:13:15,0.606,0.131,0.000529
2024-08-01 20:13:30,0.606,0.131,0.000665
2024-08-01 20:13:45,0.606,0.131,0.000665
2024-08-01 20:14:00,0.606,0.131,0.000665
2024-08-01 20:14:15,0.606,0.131,0.000665
2024-08-01 20:14:30,0.612,0.136,0.00171
2024-08-01 20:14:45,0.612,0.136,0.00171
2024-08-01 20:15:00,0.612,0.136,0.00171
2024-08-01 20:15:15,0.612,0.136,0.00171
2024-08-01 20:15:30,0.616,0.139,0.00277
2024-08-01 20:15:45,0.618,0.141,0.00277
2024-08-01 20:16:00,0.618,0.141,0.00277
2024-08-01 20:16:15,0.618,0.141,0.00277
2024-08-01 20:16:30,0.622,0.144,0.00376
2024-08-01 20:16:45,0.623,0.145,0.00382
2024-08-01 20:17:00,0.623,0.145,0.00382
2024-08-01 20:17:15,0.623,0.145,0.00382
2024-08-01 20:17:30,0.627,0.148,0.00469
2024-08-01 20:17:45,0.628,0.149,0.00475
2024-08-01 20:18:00,0.628,0.149,0.00475
