"Time","Total","Peers","Orderers","Couchdb"
2024-04-19 18:01:30,43963333,19269456,12346612,12347265
2024-04-19 18:01:45,43963333,19269456,12346612,12347265
2024-04-19 18:02:00,43963378,19269474,12346627,12347277
2024-04-19 18:02:15,43963398,19269486,12346631,12347281
2024-04-19 18:02:30,43963398,19269486,12346631,12347281
2024-04-19 18:02:45,27690587,13845455,6922568,6922564
2024-04-19 18:03:00,27690618,13845467,6922580,6922571
2024-04-19 18:03:15,27690618,13845467,6922580,6922571
2024-04-19 18:03:30,27690618,13845467,6922580,6922571
2024-04-19 18:03:45,27690753,13845521,6922632,6922600
2024-04-19 18:04:00,27690887,13845594,6922667,6922626
2024-04-19 18:04:15,27691651,13845992,6922891,6922768
2024-04-19 18:04:30,27692199,13846283,6923027,6922889
2024-04-19 18:04:45,27692497,13846408,6923139,6922950
2024-04-19 18:05:00,27692703,13846503,6923194,6923006
2024-04-19 18:05:15,27693030,13846682,6923285,6923063
2024-04-19 18:05:30,27693195,13846752,6923336,6923107
