"Time","Total","Peers","Orderers"
2024-04-19 18:01:30,7.31,5.93,1.38
2024-04-19 18:01:45,31.3,26.1,5.20
2024-04-19 18:02:00,57.6,48.3,9.36
2024-04-19 18:02:15,86.8,73.2,13.7
2024-04-19 18:02:30,107,90.0,16.7
2024-04-19 18:02:45,109,91.9,16.8
2024-04-19 18:03:00,108,91.6,16.6
2024-04-19 18:03:15,106,89.1,16.5
2024-04-19 18:03:30,105,88.4,16.2
2024-04-19 18:03:45,105,88.3,16.2
2024-04-19 18:04:00,105,88.9,16.2
2024-04-19 18:04:15,104,87.8,15.8
2024-04-19 18:04:30,102,86.8,15.6
2024-04-19 18:04:45,103,87.1,15.7
2024-04-19 18:05:00,103,86.9,15.8
2024-04-19 18:05:15,104,88.2,16.1
2024-04-19 18:05:30,105,88.4,16.1
