"Time","Total","Peers","Orderers","Couchsdb"
2024-04-19 18:01:30,6535,3278,1647,1610
2024-04-19 18:01:45,10439,3786,2201,4452
2024-04-19 18:02:00,14830,4426,3039,7365
2024-04-19 18:02:15,21459,5968,4291,11200
2024-04-19 18:02:30,25274,6794,5162,13318
2024-04-19 18:02:45,25462,6621,5170,13671
2024-04-19 18:03:00,24805,6712,4979,13115
2024-04-19 18:03:15,25007,6806,5058,13143
2024-04-19 18:03:30,25916,6959,5316,13642
2024-04-19 18:03:45,25172,6618,5236,13319
2024-04-19 18:04:00,24854,6492,5136,13226
2024-04-19 18:04:15,24993,6560,5164,13269
2024-04-19 18:04:30,24949,6677,4986,13286
2024-04-19 18:04:45,25364,6774,5197,13393
2024-04-19 18:05:00,25239,6728,5197,13313
2024-04-19 18:05:15,25010,6729,5059,13222
2024-04-19 18:05:30,25076,6598,5232,13246
