"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:01:30,658536263,425951274,221098089,11486796
2024-04-19 18:01:45,658542399,425952589,221099442,11489832
2024-04-19 18:02:00,658548662,425954080,221100773,11493526
2024-04-19 18:02:15,658555269,425955508,221101957,11497354
2024-04-19 18:02:30,658560612,425956744,221103238,11501096
2024-04-19 18:02:45,476023607,243414477,221104474,11505012
2024-04-19 18:03:00,476030563,243415974,221105670,11508852
2024-04-19 18:03:15,476036177,243417021,221107177,11512618
2024-04-19 18:03:30,476042607,243418398,221108340,11516164
2024-04-19 18:03:45,476049286,243419546,221109543,11520124
2024-04-19 18:04:00,476054915,243420720,221110862,11523620
2024-04-19 18:04:15,476061310,243422086,221112245,11527496
2024-04-19 18:04:30,476067769,243423249,221113561,11531080
2024-04-19 18:04:45,476074970,243424493,221114954,11535232
2024-04-19 18:05:00,476080989,243425723,221115917,11538680
2024-04-19 18:05:15,476086798,243427083,221117223,11542734
2024-04-19 18:05:30,476093421,243428377,221118472,11546378
