"Time","machine69","machine70","All Machines","machine77"
2024-04-19 18:01:30,0.00263,0.00143,0.00268,0.000645
2024-04-19 18:01:45,0.00755,0.00143,0.00762,0.00313
2024-04-19 18:02:00,0.00755,0.00143,0.00762,0.00313
2024-04-19 18:02:15,0.00755,0.0343,0.0241,0.00313
2024-04-19 18:02:30,0.00755,0.0343,0.0241,0.00313
2024-04-19 18:02:45,0.0704,0.0343,0.0719,0.0195
2024-04-19 18:03:00,0.0704,0.0343,0.0719,0.0195
2024-04-19 18:03:15,0.0704,0.0886,0.0990,0.0195
2024-04-19 18:03:30,0.0704,0.0886,0.0990,0.0195
2024-04-19 18:03:45,0.133,0.0886,0.147,0.0359
2024-04-19 18:04:00,0.133,0.0886,0.147,0.0359
2024-04-19 18:04:15,0.133,0.143,0.174,0.0359
2024-04-19 18:04:30,0.133,0.143,0.174,0.0359
2024-04-19 18:04:45,0.198,0.143,0.223,0.0523
2024-04-19 18:05:00,0.198,0.143,0.223,0.0523
2024-04-19 18:05:15,0.198,0.197,0.250,0.0523
2024-04-19 18:05:30,0.198,0.197,0.250,0.0523
