"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:01:30,23572,6926,8917,7040
2024-04-19 18:01:45,118181,46241,36819,33974
2024-04-19 18:02:00,223578,92577,69094,65568
2024-04-19 18:02:15,335970,140830,97130,94898
2024-04-19 18:02:30,404452,176946,114624,118599
2024-04-19 18:02:45,407287,176908,114231,118696
2024-04-19 18:03:00,409379,177085,113596,119013
2024-04-19 18:03:15,409317,177098,113589,118836
2024-04-19 18:03:30,408401,176180,113442,118834
2024-04-19 18:03:45,406443,176676,111240,118890
2024-04-19 18:04:00,405901,174018,112817,118914
2024-04-19 18:04:15,405094,175975,112930,119066
2024-04-19 18:04:30,407756,175620,113142,118985
2024-04-19 18:04:45,407852,175667,113110,118862
2024-04-19 18:05:00,405984,173818,113305,118913
2024-04-19 18:05:15,405991,173984,112632,119031
2024-04-19 18:05:30,403120,174917,109955,119155
