"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:01:30,0,0,0,0
2024-04-19 18:01:45,1,0,0,0
2024-04-19 18:02:00,1,0,0,0
2024-04-19 18:02:15,2,0,2,0
2024-04-19 18:02:30,2,0,0,0
2024-04-19 18:02:45,0,0,0,0
2024-04-19 18:03:00,2,0,0,0
2024-04-19 18:03:15,2,0,2,0
2024-04-19 18:03:30,0,0,3,0
2024-04-19 18:03:45,1,1,0,0
2024-04-19 18:04:00,1,0,1,0
2024-04-19 18:04:15,1,1,0,0
2024-04-19 18:04:30,1,1,3,0
2024-04-19 18:04:45,2,0,0,0
2024-04-19 18:05:00,9,9,0,0
2024-04-19 18:05:15,0,0,0,0
2024-04-19 18:05:30,2,0,0,0
