"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:01:30,19342,19310,0,0
2024-04-19 18:01:45,15514,15514,0,0
2024-04-19 18:02:00,8913,9143,0,0
2024-04-19 18:02:15,86.6,88.3,0,0
2024-04-19 18:02:30,71.0,70.6,0,0
2024-04-19 18:02:45,39.6,39.2,0,0
2024-04-19 18:03:00,35.1,33.3,0,0
2024-04-19 18:03:15,35.0,35.0,0,0
2024-04-19 18:03:30,35.5,35.3,0,0
2024-04-19 18:03:45,180,180,0,0
2024-04-19 18:04:00,293,282,0,0
2024-04-19 18:04:15,1114,913,0,0
2024-04-19 18:04:30,1729,1710,0,0
2024-04-19 18:04:45,1862,1853,0,0
2024-04-19 18:05:00,1983,1983,0,0
2024-04-19 18:05:15,1307,1335,0,0
2024-04-19 18:05:30,976,962,0,0
