"Time","Total","Peers","Orderers"
2024-04-19 19:50:15,0.106,0.0979,0.00845
2024-04-19 19:50:30,0.106,0.0979,0.00845
2024-04-19 19:50:45,0.123,0.114,0.00886
2024-04-19 19:51:00,0.123,0.114,0.00886
2024-04-19 19:51:15,0.193,0.178,0.0144
2024-04-19 19:51:30,0.193,0.178,0.0144
2024-04-19 19:51:45,0.209,0.194,0.0148
2024-04-19 19:52:00,0.209,0.194,0.0148
2024-04-19 19:52:15,0.279,0.259,0.0201
2024-04-19 19:52:30,0.279,0.259,0.0204
2024-04-19 19:52:45,0.295,0.275,0.0208
2024-04-19 19:53:00,0.295,0.275,0.0208
2024-04-19 19:53:15,0.327,0.302,0.0248
2024-04-19 19:53:30,0.344,0.320,0.0248
2024-04-19 19:53:45,0.348,0.323,0.0249
