"Time","Total","Peers","Orderers","Couchsdb"
2024-04-19 19:50:15,4.12,0,1.04,3.08
2024-04-19 19:50:30,4.13,0,1.04,3.09
2024-04-19 19:50:45,4.24,1.05,2.10,1.09
2024-04-19 19:51:00,5.24,1.05,2.10,2.10
2024-04-19 19:51:15,5.26,1.03,2.08,2.14
2024-04-19 19:51:30,7.30,2.07,2.10,3.13
2024-04-19 19:51:45,3.21,1.06,1.05,1.10
2024-04-19 19:52:00,3.10,1.02,1.05,1.03
2024-04-19 19:52:15,5.19,0,2.08,3.12
2024-04-19 19:52:30,5.25,0,3.16,2.09
2024-04-19 19:52:45,5.26,0,3.17,2.09
2024-04-19 19:53:00,5.24,0,3.14,2.10
2024-04-19 19:53:15,2.12,0,1.07,1.06
2024-04-19 19:53:30,1.06,0,0,1.06
2024-04-19 19:53:45,1.06,0,0,1.06
