"Time","machine69","machine70","All Machines","machine77"
2024-04-19 19:50:15,0.109,0.0286,0.106,0.0375
2024-04-19 19:50:30,0.109,0.0286,0.106,0.0375
2024-04-19 19:50:45,0.109,0.0617,0.123,0.0375
2024-04-19 19:51:00,0.109,0.0617,0.123,0.0375
2024-04-19 19:51:15,0.195,0.0617,0.193,0.0644
2024-04-19 19:51:30,0.195,0.0617,0.193,0.0644
2024-04-19 19:51:45,0.195,0.0949,0.209,0.0644
2024-04-19 19:52:00,0.195,0.0949,0.209,0.0644
2024-04-19 19:52:15,0.280,0.0949,0.279,0.0914
2024-04-19 19:52:30,0.280,0.0949,0.279,0.0914
2024-04-19 19:52:45,0.280,0.128,0.295,0.0914
2024-04-19 19:53:00,0.280,0.128,0.295,0.0914
2024-04-19 19:53:15,0.343,0.128,0.327,0.109
2024-04-19 19:53:30,0.343,0.128,0.344,0.109
2024-04-19 19:53:45,0.343,0.135,0.348,0.109
