"Time","All machines","machine69","machine70","machine77"
2024-04-19 19:50:15,3.57,2.29,2.19,2.64
2024-04-19 19:50:30,3.49,2.22,2.19,2.60
2024-04-19 19:50:45,3.86,2.48,2.34,2.81
2024-04-19 19:51:00,4.18,2.72,2.63,3.09
2024-04-19 19:51:15,4.22,2.73,2.58,3.03
2024-04-19 19:51:30,4.49,2.87,2.88,3.26
2024-04-19 19:51:45,4.75,2.91,3.10,3.47
2024-04-19 19:52:00,4.81,2.98,3.15,3.53
2024-04-19 19:52:15,5.12,3.12,3.36,3.77
2024-04-19 19:52:30,5.46,3.25,3.39,4.05
2024-04-19 19:52:45,5.47,3.26,3.61,4.05
2024-04-19 19:53:00,5.41,3.25,3.52,4.03
2024-04-19 19:53:15,5.39,3.22,3.52,4.04
2024-04-19 19:53:30,5.37,3.18,3.52,4.05
2024-04-19 19:53:45,5.37,3.18,3.52,4.04
