"Time","All machines","machine69","machine70","machine77"
2024-04-19 18:26:30,1220826236,533371593,632976166,54475947
2024-04-19 18:26:45,1220921258,533411653,633008246,54505918
2024-04-19 18:27:00,1221027835,533452526,633035862,54535699
2024-04-19 18:27:15,1221123713,533493552,633065519,54565206
2024-04-19 18:27:30,1221215210,533527163,633090785,54595510
2024-04-19 18:27:45,877601884,533568926,316641252,27395621
2024-04-19 18:28:00,877705046,533610262,316669431,27426057
2024-04-19 18:28:15,877805024,533650666,316698004,27456959
2024-04-19 18:28:30,877903181,533692093,316719921,27486176
2024-04-19 18:28:45,878006451,533734666,316756466,27517543
2024-04-19 18:29:00,878099813,533773273,316784285,27546755
2024-04-19 18:29:15,878207766,533812641,316812166,27577198
2024-04-19 18:29:30,878303583,533856540,316841900,27607162
2024-04-19 18:29:45,878403394,533895693,316867898,27637203
2024-04-19 18:30:00,878501414,533936723,316897584,27666728
2024-04-19 18:30:15,878595094,533977548,316926671,27697399
2024-04-19 18:30:30,878681164,534014349,316945163,27721918
