"Time","All machines","machine69","machine70","machine77"
2024-06-14 14:00:15,261406,84481,86930,85979
2024-06-14 14:00:30,258873,85159,87227,88346
2024-06-14 14:00:45,265273,86758,88888,88567
2024-06-14 14:01:00,267165,88706,87906,87775
2024-06-14 14:01:15,273063,93254,90033,89682
2024-06-14 14:01:30,294154,97531,102425,103267
2024-06-14 14:01:45,1090681,492265,224122,201952
2024-06-14 14:02:00,2027698,865634,623496,604356
2024-06-14 14:02:15,3368260,1593431,829910,816338
2024-06-14 14:02:30,4123766,1925711,1102530,1104086
2024-06-14 14:02:45,3863517,1627491,1097212,1098660
2024-06-14 14:03:00,2828297,1843940,768520,737234
2024-06-14 14:03:15,3587199,1879328,1031047,1029796
2024-06-14 14:03:30,3984895,1897740,1040635,1040475
2024-06-14 14:03:45,2574638,1976501,730394,811130
2024-06-14 14:04:00,3642099,1841434,1025539,1101852
2024-06-14 14:04:15,4108570,1930396,1089989,1094253
2024-06-14 14:04:30,4093670,1944150,1082596,1081419
2024-06-14 14:04:45,3482536,1636799,859634,847390
2024-06-14 14:05:00,2895606,1153417,1085365,574680
2024-06-14 14:05:15,4123685,1906345,1107183,1106297
2024-06-14 14:05:30,3925741,1922568,682335,615687
2024-06-14 14:05:45,2789701,1090696,858651,817925
2024-06-14 14:06:00,2623086,1187816,612959,687485
2024-06-14 14:06:15,1167714,523460,402077,430525
2024-06-14 14:06:30,359040,131173,86531,86648
2024-06-14 14:06:45,261651,88842,86539,86026
