"Time","Total","Peers","Orderers","Couchsdb"
2024-06-14 14:00:15,427356,43797,43710,32296
2024-06-14 14:00:30,394323,43704,41140,29305
2024-06-14 14:00:45,384564,40612,40776,27362
2024-06-14 14:01:00,278664,28609,27385,19250
2024-06-14 14:01:15,251769,26351,26327,17565
2024-06-14 14:01:30,333169,36531,34687,24225
2024-06-14 14:01:45,365141,36183,36299,26706
2024-06-14 14:02:00,393649,36487,34534,28025
2024-06-14 14:02:15,405406,30450,29480,33088
2024-06-14 14:02:30,512977,38838,37831,41714
2024-06-14 14:02:45,576319,46353,45820,47355
2024-06-14 14:03:00,427514,34626,34352,34307
2024-06-14 14:03:15,458193,35453,36021,36878
2024-06-14 14:03:30,607957,50378,47605,49499
2024-06-14 14:03:45,468199,41214,39154,36937
2024-06-14 14:04:00,623864,53407,51623,50192
2024-06-14 14:04:15,631263,51668,51087,50913
2024-06-14 14:04:30,643400,52762,52603,50826
2024-06-14 14:04:45,541857,44394,43808,43344
2024-06-14 14:05:00,480261,41190,38958,36740
2024-06-14 14:05:15,650856,53917,53372,52251
2024-06-14 14:05:30,582709,51144,45623,40364
2024-06-14 14:05:45,488753,43069,40003,38413
2024-06-14 14:06:00,442907,39533,36126,31485
2024-06-14 14:06:15,422480,39763,41940,29818
2024-06-14 14:06:30,376283,41192,37891,26891
2024-06-14 14:06:45,359028,38016,38476,25575
