"Time","All machines","machine69","machine70","machine77"
2024-06-14 14:00:15,6321170,2194052,2063556,2063556
2024-06-14 14:00:30,6321170,2194058,2063556,2063556
2024-06-14 14:00:45,6321298,2194058,2063617,2063563
2024-06-14 14:01:00,6321298,2194058,2063620,2063620
2024-06-14 14:01:15,6321298,2194058,2063620,2063620
2024-06-14 14:01:30,6321298,2194058,2063620,2063620
2024-06-14 14:01:45,6321340,2194100,2063620,2063620
2024-06-14 14:02:00,6321340,2194100,2063620,2063620
2024-06-14 14:02:15,6321549,2194169,2063690,2063690
2024-06-14 14:02:30,6321840,2194400,2063690,2063690
2024-06-14 14:02:45,6322022,2194703,2063690,2063690
2024-06-14 14:03:00,6322022,2195569,2063690,2063690
2024-06-14 14:03:15,6323016,2195578,2063733,2063701
2024-06-14 14:03:30,6323166,2195656,2063734,2063734
2024-06-14 14:03:45,6323187,2195719,2063734,2063734
2024-06-14 14:04:00,6323187,2195719,2063734,2063734
2024-06-14 14:04:15,6322924,2195451,2063734,2063734
2024-06-14 14:04:30,6323118,2195493,2063809,2063797
2024-06-14 14:04:45,6323390,2195748,2063809,2063797
2024-06-14 14:05:00,6323390,2195748,2063813,2063797
2024-06-14 14:05:15,6326141,2195980,2064974,2064748
2024-06-14 14:05:30,6327394,2196045,2065699,2065698
2024-06-14 14:05:45,6327653,2196237,2065699,2065699
2024-06-14 14:06:00,6330049,2196794,2066656,2066656
2024-06-14 14:06:15,6330106,2196794,2066656,2066656
2024-06-14 14:06:30,6330106,2196794,2066656,2066656
2024-06-14 14:06:45,6330137,2196822,2066656,2066656
