"Time","machine69","machine70","All Machines","machine77"
2024-06-14 14:00:15,273,255,782,255
2024-06-14 14:00:30,273,255,782,255
2024-06-14 14:00:45,273,255,782,255
2024-06-14 14:01:00,273,255,782,255
2024-06-14 14:01:15,273,255,782,255
2024-06-14 14:01:30,273,255,782,255
2024-06-14 14:01:45,273,255,782,255
2024-06-14 14:02:00,273,255,782,255
2024-06-14 14:02:15,273,255,782,255
2024-06-14 14:02:30,273,255,782,255
2024-06-14 14:02:45,273,255,782,255
2024-06-14 14:03:00,273,255,782,255
2024-06-14 14:03:15,273,255,783,255
2024-06-14 14:03:30,273,255,783,255
2024-06-14 14:03:45,273,255,783,255
2024-06-14 14:04:00,273,255,783,255
2024-06-14 14:04:15,273,255,783,255
2024-06-14 14:04:30,273,255,783,255
2024-06-14 14:04:45,273,255,783,255
2024-06-14 14:05:00,273,255,783,255
2024-06-14 14:05:15,274,255,784,255
2024-06-14 14:05:30,274,255,784,255
2024-06-14 14:05:45,274,255,784,255
2024-06-14 14:06:00,274,255,784,255
2024-06-14 14:06:15,274,255,784,255
2024-06-14 14:06:30,274,255,784,255
2024-06-14 14:06:45,274,255,784,255
