"Time","Total","Peers","Orderers","Couchsdb"
2024-06-14 14:00:15,261406,2682,3322,444
2024-06-14 14:00:30,258873,2960,3375,495
2024-06-14 14:00:45,265273,2838,3304,402
2024-06-14 14:01:00,267165,3000,3338,359
2024-06-14 14:01:15,273063,3038,3350,358
2024-06-14 14:01:30,294154,3822,4149,529
2024-06-14 14:01:45,1090681,27955,18707,3304
2024-06-14 14:02:00,2027698,61608,33171,6970
2024-06-14 14:02:15,3368260,102367,55625,12464
2024-06-14 14:02:30,4123766,121597,64277,15712
2024-06-14 14:02:45,3863517,120818,61074,15132
2024-06-14 14:03:00,2828297,89377,44993,11096
2024-06-14 14:03:15,3587199,107801,63969,13311
2024-06-14 14:03:30,3984895,127617,64542,16244
2024-06-14 14:03:45,2574638,79178,39736,10184
2024-06-14 14:04:00,3642099,114353,56133,14144
2024-06-14 14:04:15,4108570,127036,64672,15914
2024-06-14 14:04:30,4093670,126862,65278,15711
2024-06-14 14:04:45,3482536,108192,55138,13216
2024-06-14 14:05:00,2895606,93788,46159,11368
2024-06-14 14:05:15,4123685,127793,65603,15704
2024-06-14 14:05:30,3925741,128687,66321,13939
2024-06-14 14:05:45,2789701,87586,44864,10423
2024-06-14 14:06:00,2623086,78102,39289,8541
2024-06-14 14:06:15,1167714,33149,17852,3859
2024-06-14 14:06:30,359040,6809,4138,548
2024-06-14 14:06:45,261651,2677,3187,117
