"Time","Total","Peers","Orderers"
2024-06-14 14:00:15,782,0.151,0.000637
2024-06-14 14:00:30,782,0.151,0.000645
2024-06-14 14:00:45,782,0.151,0.000645
2024-06-14 14:01:00,782,0.151,0.000645
2024-06-14 14:01:15,782,0.151,0.000645
2024-06-14 14:01:30,782,0.151,0.000648
2024-06-14 14:01:45,782,0.151,0.000648
2024-06-14 14:02:00,782,0.151,0.000648
2024-06-14 14:02:15,782,0.151,0.000648
2024-06-14 14:02:30,782,0.154,0.00206
2024-06-14 14:02:45,782,0.154,0.00206
2024-06-14 14:03:00,782,0.154,0.00206
2024-06-14 14:03:15,783,0.154,0.00206
2024-06-14 14:03:30,783,0.160,0.00400
2024-06-14 14:03:45,783,0.160,0.00400
2024-06-14 14:04:00,783,0.160,0.00400
2024-06-14 14:04:15,783,0.160,0.00400
2024-06-14 14:04:30,783,0.165,0.00598
2024-06-14 14:04:45,783,0.165,0.00598
2024-06-14 14:05:00,783,0.165,0.00598
2024-06-14 14:05:15,784,0.165,0.00598
2024-06-14 14:05:30,784,0.171,0.00795
2024-06-14 14:05:45,784,0.171,0.00795
2024-06-14 14:06:00,784,0.171,0.00795
2024-06-14 14:06:15,784,0.171,0.00795
2024-06-14 14:06:30,784,0.172,0.00853
2024-06-14 14:06:45,784,0.172,0.00853
