"Time","Total","Peers","Orderers"
2024-07-31 18:26:00,0.591,0.131,0.000526
2024-07-31 18:26:15,0.591,0.131,0.000526
2024-07-31 18:26:30,0.592,0.131,0.000662
2024-07-31 18:26:45,0.592,0.131,0.000662
2024-07-31 18:27:00,0.592,0.131,0.000662
2024-07-31 18:27:15,0.592,0.131,0.000662
2024-07-31 18:27:30,0.598,0.136,0.00171
2024-07-31 18:27:45,0.598,0.136,0.00171
2024-07-31 18:28:00,0.598,0.136,0.00171
2024-07-31 18:28:15,0.598,0.136,0.00171
2024-07-31 18:28:30,0.603,0.141,0.00276
2024-07-31 18:28:45,0.603,0.141,0.00276
2024-07-31 18:29:00,0.603,0.141,0.00276
2024-07-31 18:29:15,0.603,0.141,0.00276
2024-07-31 18:29:30,0.609,0.145,0.00381
2024-07-31 18:29:45,0.609,0.145,0.00381
2024-07-31 18:30:00,0.609,0.145,0.00381
2024-07-31 18:30:15,0.609,0.145,0.00381
2024-07-31 18:30:30,0.614,0.149,0.00474
2024-07-31 18:30:45,0.614,0.149,0.00474
2024-07-31 18:31:00,0.614,0.149,0.00474
2024-07-31 18:31:15,0.614,0.149,0.00474
