"Time","Total","Peers","Orderers"
2024-07-31 18:26:00,4.12,3.36,0.760
2024-07-31 18:26:15,4.82,3.36,1.46
2024-07-31 18:26:30,25.8,22.3,3.56
2024-07-31 18:26:45,40.3,33.3,7.00
2024-07-31 18:27:00,65.2,56.0,9.18
2024-07-31 18:27:15,70.6,60.0,10.7
2024-07-31 18:27:30,71.8,61.1,10.7
2024-07-31 18:27:45,71.8,61.1,10.7
2024-07-31 18:28:00,69.7,59.2,10.5
2024-07-31 18:28:15,68.3,57.9,10.4
2024-07-31 18:28:30,68.7,58.3,10.4
2024-07-31 18:28:45,68.7,58.4,10.3
2024-07-31 18:29:00,69.6,59.3,10.3
2024-07-31 18:29:15,69.9,59.5,10.4
2024-07-31 18:29:30,69.6,59.2,10.4
2024-07-31 18:29:45,69.6,59.2,10.4
2024-07-31 18:30:00,70.7,60.3,10.5
2024-07-31 18:30:15,70.5,60.6,9.92
2024-07-31 18:30:30,49.8,42.1,7.76
2024-07-31 18:30:45,34.9,30.6,4.24
2024-07-31 18:31:00,8.60,6.75,1.85
2024-07-31 18:31:15,4.10,3.44,0.660
