"Time","machine69","machine70","All Machines","machine77"
2024-07-31 18:26:00,0.344,0.175,0.695,0.175
2024-07-31 18:26:15,0.344,0.175,0.695,0.175
2024-07-31 18:26:30,0.344,0.175,0.696,0.175
2024-07-31 18:26:45,0.344,0.176,0.696,0.176
2024-07-31 18:27:00,0.344,0.176,0.696,0.176
2024-07-31 18:27:15,0.344,0.176,0.696,0.176
2024-07-31 18:27:30,0.347,0.176,0.702,0.176
2024-07-31 18:27:45,0.347,0.178,0.702,0.178
2024-07-31 18:28:00,0.347,0.178,0.702,0.178
2024-07-31 18:28:15,0.347,0.178,0.702,0.178
2024-07-31 18:28:30,0.350,0.178,0.709,0.178
2024-07-31 18:28:45,0.350,0.179,0.709,0.179
2024-07-31 18:29:00,0.350,0.179,0.709,0.179
2024-07-31 18:29:15,0.350,0.179,0.709,0.179
2024-07-31 18:29:30,0.353,0.179,0.715,0.179
2024-07-31 18:29:45,0.353,0.181,0.715,0.181
2024-07-31 18:30:00,0.353,0.181,0.715,0.181
2024-07-31 18:30:15,0.353,0.181,0.715,0.181
2024-07-31 18:30:30,0.355,0.181,0.721,0.181
2024-07-31 18:30:45,0.355,0.181,0.721,0.183
2024-07-31 18:31:00,0.355,0.181,0.721,0.183
2024-07-31 18:31:15,0.355,0.183,0.721,0.183
