"Time","Total","Peers","Orderers"
2024-07-31 18:26:00,0.695,0.154,0.000618
2024-07-31 18:26:15,0.695,0.154,0.000618
2024-07-31 18:26:30,0.696,0.154,0.000778
2024-07-31 18:26:45,0.696,0.154,0.000778
2024-07-31 18:27:00,0.696,0.154,0.000778
2024-07-31 18:27:15,0.696,0.154,0.000778
2024-07-31 18:27:30,0.702,0.160,0.00201
2024-07-31 18:27:45,0.702,0.160,0.00201
2024-07-31 18:28:00,0.702,0.160,0.00201
2024-07-31 18:28:15,0.702,0.160,0.00201
2024-07-31 18:28:30,0.709,0.165,0.00324
2024-07-31 18:28:45,0.709,0.165,0.00324
2024-07-31 18:29:00,0.709,0.165,0.00324
2024-07-31 18:29:15,0.709,0.165,0.00324
2024-07-31 18:29:30,0.715,0.171,0.00447
2024-07-31 18:29:45,0.715,0.171,0.00447
2024-07-31 18:30:00,0.715,0.171,0.00447
2024-07-31 18:30:15,0.715,0.171,0.00447
2024-07-31 18:30:30,0.721,0.175,0.00557
2024-07-31 18:30:45,0.721,0.175,0.00557
2024-07-31 18:31:00,0.721,0.175,0.00557
2024-07-31 18:31:15,0.721,0.175,0.00557
