"Time","machine69","machine70","All Machines","machine77"
2024-07-31 18:26:00,0.585,0.299,0.591,0.149
2024-07-31 18:26:15,0.585,0.299,0.591,0.149
2024-07-31 18:26:30,0.586,0.299,0.592,0.149
2024-07-31 18:26:45,0.586,0.299,0.592,0.150
2024-07-31 18:27:00,0.586,0.299,0.592,0.150
2024-07-31 18:27:15,0.586,0.299,0.592,0.150
2024-07-31 18:27:30,0.591,0.299,0.598,0.150
2024-07-31 18:27:45,0.591,0.302,0.598,0.151
2024-07-31 18:28:00,0.591,0.302,0.598,0.151
2024-07-31 18:28:15,0.591,0.302,0.598,0.151
2024-07-31 18:28:30,0.595,0.302,0.603,0.151
2024-07-31 18:28:45,0.595,0.305,0.603,0.153
2024-07-31 18:29:00,0.595,0.305,0.603,0.153
2024-07-31 18:29:15,0.595,0.305,0.603,0.153
2024-07-31 18:29:30,0.600,0.305,0.609,0.153
2024-07-31 18:29:45,0.600,0.309,0.609,0.154
2024-07-31 18:30:00,0.600,0.309,0.609,0.154
2024-07-31 18:30:15,0.600,0.309,0.609,0.154
2024-07-31 18:30:30,0.605,0.309,0.614,0.154
2024-07-31 18:30:45,0.605,0.309,0.614,0.156
2024-07-31 18:31:00,0.605,0.309,0.614,0.156
2024-07-31 18:31:15,0.605,0.311,0.614,0.156
