"Time","Total","Peers","Orderers","Couchsdb"
2024-06-24 22:27:30,0,0,0,0
2024-06-24 22:27:45,0,0,0,0
2024-06-24 22:28:00,86.3,6.72,11.3,3.52
2024-06-24 22:28:15,231,21.4,26.1,14.3
2024-06-24 22:28:30,233,23.7,26.7,14.9
2024-06-24 22:28:45,209,21.4,21.6,14.5
2024-06-24 22:29:00,10.9,2.43,0,0
2024-06-24 22:29:15,10.9,2.44,0,0
2024-06-24 22:29:30,10.8,2.34,0,0
2024-06-24 22:29:45,0,0,0,0
2024-06-24 22:30:00,249,16.3,14.5,28.5
2024-06-24 22:30:15,340,26.4,21.6,31.8
2024-06-24 22:30:30,349,28.9,20.5,32.8
2024-06-24 22:30:45,292,16.8,19.3,4.75
2024-06-24 22:31:00,360,15.7,25.4,7.15
2024-06-24 22:31:15,273,8.34,17.9,2.43
2024-06-24 22:31:30,425,19.0,26.2,9.72
2024-06-24 22:31:45,344,14.4,16.7,9.58
2024-06-24 22:32:00,345,14.4,16.7,9.51
2024-06-24 22:32:15,55.2,3.61,6.01,2.40
2024-06-24 22:32:30,0,0,0,0
2024-06-24 22:32:45,216,7.21,7.20,4.85
2024-06-24 22:33:00,539,13.6,14.3,9.37
2024-06-24 22:33:15,681,14.5,14.8,9.55
2024-06-24 22:33:30,640,11.0,11.7,8.72
