"Time","All machines","machine69","machine70","machine77"
2024-06-24 22:27:30,209620,94347,58560,57820
2024-06-24 22:27:45,299628,139855,58024,58180
2024-06-24 22:28:00,995373,468300,301463,280519
2024-06-24 22:28:15,2133474,1139006,438240,419002
2024-06-24 22:28:30,2853484,1463736,717486,700901
2024-06-24 22:28:45,3282852,1759839,761601,763222
2024-06-24 22:29:00,3267267,1755641,756652,757205
2024-06-24 22:29:15,3248402,1743087,755180,755528
2024-06-24 22:29:30,3254322,1746814,754431,753817
2024-06-24 22:29:45,3260914,1751504,754634,753468
2024-06-24 22:30:00,3256156,1755440,757003,758235
2024-06-24 22:30:15,3250692,1741852,755695,756021
2024-06-24 22:30:30,3200925,1738329,750883,750499
2024-06-24 22:30:45,3251824,1746524,749805,748308
2024-06-24 22:31:00,3275018,1756230,759028,759361
2024-06-24 22:31:15,3302830,1770621,762777,762817
2024-06-24 22:31:30,3282152,1770549,764720,765818
2024-06-24 22:31:45,3269291,1759236,764623,764929
2024-06-24 22:32:00,2599123,1437565,550675,569898
2024-06-24 22:32:15,1467906,782368,411976,429805
2024-06-24 22:32:30,767095,441271,120883,138673
2024-06-24 22:32:45,192396,88433,52694,53184
2024-06-24 22:33:00,191689,88501,52965,52601
2024-06-24 22:33:15,196738,90209,52900,52402
2024-06-24 22:33:30,195661,87503,53804,53484
