"Time","machine69","machine70","All Machines","machine77"
2024-06-24 22:27:30,462,403,634,202
2024-06-24 22:27:45,462,403,634,202
2024-06-24 22:28:00,462,403,634,202
2024-06-24 22:28:15,462,403,634,202
2024-06-24 22:28:30,462,403,634,202
2024-06-24 22:28:45,462,403,634,202
2024-06-24 22:29:00,463,403,635,202
2024-06-24 22:29:15,463,403,635,202
2024-06-24 22:29:30,463,403,635,202
2024-06-24 22:29:45,463,403,635,202
2024-06-24 22:30:00,463,403,635,202
2024-06-24 22:30:15,463,404,635,202
2024-06-24 22:30:30,463,404,635,202
2024-06-24 22:30:45,463,404,635,202
2024-06-24 22:31:00,463,404,635,202
2024-06-24 22:31:15,463,404,635,202
2024-06-24 22:31:30,463,404,636,202
2024-06-24 22:31:45,463,404,636,202
2024-06-24 22:32:00,463,404,636,202
2024-06-24 22:32:15,463,404,636,202
2024-06-24 22:32:30,463,404,636,202
2024-06-24 22:32:45,463,404,636,202
2024-06-24 22:33:00,463,404,636,202
2024-06-24 22:33:15,463,404,636,202
2024-06-24 22:33:30,463,404,636,202
