"Time","Total","Peers","Orderers"
2024-06-24 22:27:30,634,0.128,0.000545
2024-06-24 22:27:45,634,0.128,0.000545
2024-06-24 22:28:00,634,0.128,0.000552
2024-06-24 22:28:15,634,0.128,0.000552
2024-06-24 22:28:30,634,0.128,0.000552
2024-06-24 22:28:45,634,0.132,0.00136
2024-06-24 22:29:00,635,0.132,0.00147
2024-06-24 22:29:15,635,0.132,0.00147
2024-06-24 22:29:30,635,0.132,0.00147
2024-06-24 22:29:45,635,0.137,0.00241
2024-06-24 22:30:00,635,0.137,0.00253
2024-06-24 22:30:15,635,0.137,0.00253
2024-06-24 22:30:30,635,0.137,0.00253
2024-06-24 22:30:45,635,0.141,0.00346
2024-06-24 22:31:00,635,0.141,0.00357
2024-06-24 22:31:15,635,0.141,0.00357
2024-06-24 22:31:30,636,0.141,0.00357
2024-06-24 22:31:45,636,0.146,0.00450
2024-06-24 22:32:00,636,0.146,0.00462
2024-06-24 22:32:15,636,0.146,0.00462
2024-06-24 22:32:30,636,0.146,0.00462
2024-06-24 22:32:45,636,0.147,0.00476
2024-06-24 22:33:00,636,0.147,0.00476
2024-06-24 22:33:15,636,0.147,0.00476
2024-06-24 22:33:30,636,0.147,0.00476
