"Time","Total","Peers","Orderers"
2024-06-24 22:27:30,745,0.151,0.000641
2024-06-24 22:27:45,745,0.151,0.000641
2024-06-24 22:28:00,745,0.151,0.000648
2024-06-24 22:28:15,745,0.151,0.000648
2024-06-24 22:28:30,745,0.151,0.000648
2024-06-24 22:28:45,746,0.155,0.00159
2024-06-24 22:29:00,746,0.155,0.00173
2024-06-24 22:29:15,746,0.155,0.00173
2024-06-24 22:29:30,746,0.155,0.00173
2024-06-24 22:29:45,746,0.161,0.00283
2024-06-24 22:30:00,746,0.161,0.00297
2024-06-24 22:30:15,746,0.161,0.00297
2024-06-24 22:30:30,746,0.161,0.00297
2024-06-24 22:30:45,747,0.166,0.00406
2024-06-24 22:31:00,747,0.166,0.00420
2024-06-24 22:31:15,747,0.166,0.00420
2024-06-24 22:31:30,747,0.166,0.00420
2024-06-24 22:31:45,747,0.171,0.00529
2024-06-24 22:32:00,747,0.171,0.00543
2024-06-24 22:32:15,747,0.171,0.00543
2024-06-24 22:32:30,747,0.171,0.00543
2024-06-24 22:32:45,747,0.172,0.00560
2024-06-24 22:33:00,747,0.172,0.00560
2024-06-24 22:33:15,747,0.172,0.00560
2024-06-24 22:33:30,747,0.172,0.00560
