"Time","All machines","machine69","machine70","machine77"
2024-06-24 22:27:30,340,236,223,222
2024-06-24 22:27:45,342,237,221,220
2024-06-24 22:28:00,343,238,225,225
2024-06-24 22:28:15,345,241,225,224
2024-06-24 22:28:30,347,240,227,227
2024-06-24 22:28:45,349,244,228,227
2024-06-24 22:29:00,349,242,228,228
2024-06-24 22:29:15,351,242,228,228
2024-06-24 22:29:30,351,243,228,228
2024-06-24 22:29:45,353,245,228,227
2024-06-24 22:30:00,354,248,231,230
2024-06-24 22:30:15,352,244,230,230
2024-06-24 22:30:30,355,247,232,231
2024-06-24 22:30:45,357,246,233,232
2024-06-24 22:31:00,357,248,233,234
2024-06-24 22:31:15,359,247,234,235
2024-06-24 22:31:30,360,250,235,235
2024-06-24 22:31:45,361,251,234,235
2024-06-24 22:32:00,360,249,234,233
2024-06-24 22:32:15,360,249,235,237
2024-06-24 22:32:30,360,250,234,235
2024-06-24 22:32:45,360,251,234,233
2024-06-24 22:33:00,361,250,235,235
2024-06-24 22:33:15,361,250,235,234
2024-06-24 22:33:30,360,249,234,234
