"Time","machine69","machine70","All Machines","machine77"
2024-08-01 17:05:00,0.349,0.179,0.707,0.179
2024-08-01 17:05:15,0.349,0.179,0.707,0.179
2024-08-01 17:05:30,0.349,0.179,0.707,0.179
2024-08-01 17:05:45,0.349,0.179,0.707,0.179
2024-08-01 17:06:00,0.349,0.179,0.713,0.179
2024-08-01 17:06:15,0.349,0.181,0.713,0.181
2024-08-01 17:06:30,0.351,0.181,0.713,0.181
2024-08-01 17:06:45,0.351,0.181,0.713,0.181
2024-08-01 17:07:00,0.351,0.181,0.721,0.181
2024-08-01 17:07:15,0.351,0.183,0.721,0.183
2024-08-01 17:07:30,0.355,0.183,0.721,0.183
2024-08-01 17:07:45,0.355,0.183,0.721,0.183
2024-08-01 17:08:00,0.355,0.183,0.728,0.183
2024-08-01 17:08:15,0.355,0.183,0.728,0.185
2024-08-01 17:08:30,0.358,0.185,0.728,0.185
2024-08-01 17:08:45,0.358,0.185,0.728,0.185
2024-08-01 17:09:00,0.358,0.185,0.735,0.185
2024-08-01 17:09:15,0.358,0.185,0.735,0.187
2024-08-01 17:09:30,0.358,0.185,0.735,0.187
2024-08-01 17:09:45,0.358,0.187,0.735,0.187
2024-08-01 17:10:00,0.358,0.187,0.737,0.187
